"Time","hourly_load","Predicted","Lahore_summary","Lahore_icon","Lahore_precipIntensity","Lahore_precipProbability","Lahore_temperature","Lahore_apparentTemperature","Lahore_dewPoint","Lahore_humidity","Lahore_pressure","Lahore_windSpeed","Lahore_windGust","Multan_summary","Multan_icon","Multan_precipIntensity","Multan_precipProbability","Multan_temperature","Multan_apparentTemperature","Multan_dewPoint","Multan_humidity","Multan_pressure","Multan_windSpeed","Multan_windGust","Faislabad_summary","Faislabad_icon","Faislabad_precipIntensity","Faislabad_precipProbability","Faislabad_temperature","Faislabad_apparentTemperature","Faislabad_dewPoint","Faislabad_humidity","Faislabad_pressure","Faislabad_windSpeed","Faislabad_windGust","Quetta_summary","Quetta_icon","Quetta_precipIntensity","Quetta_precipProbability","Quetta_temperature","Quetta_apparentTemperature","Quetta_dewPoint","Quetta_humidity","Quetta_pressure","Quetta_windSpeed","Quetta_windGust","Peshawar_summary","Peshawar_icon","Peshawar_precipIntensity","Peshawar_precipProbability","Peshawar_temperature","Peshawar_apparentTemperature","Peshawar_dewPoint","Peshawar_humidity","Peshawar_pressure","Peshawar_windSpeed","Peshawar_windGust","Gujranwala_summary","Gujranwala_icon","Gujranwala_precipIntensity","Gujranwala_precipProbability","Gujranwala_temperature","Gujranwala_apparentTemperature","Gujranwala_dewPoint","Gujranwala_humidity","Gujranwala_pressure","Gujranwala_windSpeed","Gujranwala_windGust","Hyderabad_summary","Hyderabad_icon","Hyderabad_precipIntensity","Hyderabad_precipProbability","Hyderabad_temperature","Hyderabad_apparentTemperature","Hyderabad_dewPoint","Hyderabad_humidity","Hyderabad_pressure","Hyderabad_windSpeed","Hyderabad_windGust","Sukkur_summary","Sukkur_icon","Sukkur_precipIntensity","Sukkur_precipProbability","Sukkur_temperature","Sukkur_apparentTemperature","Sukkur_dewPoint","Sukkur_humidity","Sukkur_pressure","Sukkur_windSpeed","Sukkur_windGust","Islamabad_summary","Islamabad_icon","Islamabad_precipIntensity","Islamabad_precipProbability","Islamabad_temperature","Islamabad_apparentTemperature","Islamabad_dewPoint","Islamabad_humidity","Islamabad_pressure","Islamabad_windSpeed","Islamabad_windGust"
"2021-03-16 02:00:00",NA,9728.17347614515,"Clear","clear-night",0,0,18.32,18.32,10.53,0.6,1010.1,2.1,3.1,"Partly Cloudy","partly-cloudy-night",0,0,20.36,20.36,5.55,0.38,1010.4,1.53,2.79,"Mostly Cloudy","partly-cloudy-night",0,0,19.25,19.25,11.73,0.62,1010.2,1.81,2.68,"Mostly Cloudy","partly-cloudy-night",0,0,12.31,12.31,-2.32,0.36,1014,1.63,1.92,"Partly Cloudy","partly-cloudy-night",0,0,17.1,17.1,10.93,0.67,1013.7,1.16,1.55,"Overcast","cloudy",0,0,17.93,17.93,9.68,0.59,1010.4,1.89,2.91,"Clear","clear-night",0,0,24.75,24.75,6.44,0.31,1009.5,3.39,5.29,"Partly Cloudy","partly-cloudy-night",0,0,23.21,23.21,3.32,0.27,1009.2,2.14,2.82,"Mostly Cloudy","partly-cloudy-night",0.0494,0.01,14.8,14.8,10.39,0.75,1012.4,1.84,2.56
"2021-03-16 03:00:00",NA,9486.07900496073,"Partly Cloudy","partly-cloudy-night",0,0,17.65,17.65,10.4,0.63,1010,1.92,2.75,"Partly Cloudy","partly-cloudy-night",0,0,19.82,19.82,5.81,0.4,1010.3,1.59,2.97,"Mostly Cloudy","partly-cloudy-night",0,0,18.51,18.51,11.42,0.63,1010,1.71,2.57,"Partly Cloudy","partly-cloudy-night",0,0,11.9,11.9,-2.46,0.37,1013.9,1.75,2.22,"Partly Cloudy","partly-cloudy-night",0,0,16.45,16.45,10.46,0.68,1013.4,1.12,1.44,"Overcast","cloudy",0,0,17.13,17.13,8.91,0.58,1010.3,2.06,3.03,"Partly Cloudy","partly-cloudy-night",0,0,24.02,24.02,6.5,0.32,1009.2,2.96,4.46,"Clear","clear-night",0,0,22.11,22.11,4.73,0.32,1009,1.88,2.35,"Partly Cloudy","partly-cloudy-night",0.0308,0.01,14.11,14.11,9.61,0.74,1012.1,1.82,2.53
"2021-03-16 04:00:00",NA,9587.29959251146,"Clear","clear-night",0,0,16.85,16.85,10.02,0.64,1010.3,2.23,3.33,"Partly Cloudy","partly-cloudy-night",0,0,18.84,18.84,6.44,0.44,1010.5,1.65,3.06,"Mostly Cloudy","partly-cloudy-night",0,0,17.63,17.63,11.17,0.66,1010.3,1.6,2.5,"Mostly Cloudy","partly-cloudy-night",0,0,11.52,11.52,-2.74,0.37,1013.8,1.79,2.4,"Partly Cloudy","partly-cloudy-night",0,0,15.98,15.98,10.07,0.68,1013.2,1.21,1.55,"Overcast","cloudy",0,0,16.28,16.28,8.24,0.59,1010.5,2.43,3.47,"Clear","clear-night",0,0,23.16,23.16,6.82,0.35,1009.1,2.25,2.99,"Mostly Cloudy","partly-cloudy-night",0,0,21.33,21.33,5.47,0.36,1009,1.78,2.18,"Partly Cloudy","partly-cloudy-night",0,0,13.53,13.53,8.83,0.73,1012.1,1.81,2.54
"2021-03-16 05:00:00",NA,10445.002708874,"Partly Cloudy","partly-cloudy-night",0,0,16.44,16.44,9.41,0.63,1010.6,2.36,4.03,"Partly Cloudy","partly-cloudy-night",0,0,18.13,18.13,6.7,0.47,1010.8,1.68,3.02,"Mostly Cloudy","partly-cloudy-night",0,0,17.22,17.22,10.95,0.67,1010.6,1.92,3.1,"Partly Cloudy","partly-cloudy-night",0,0,11.22,11.22,-2.95,0.37,1014.1,1.67,2.18,"Partly Cloudy","partly-cloudy-night",0,0,15.76,15.76,9.83,0.68,1013.5,1.19,1.55,"Mostly Cloudy","partly-cloudy-night",0,0,15.73,15.73,7.36,0.57,1010.6,2.58,3.64,"Partly Cloudy","partly-cloudy-night",0,0,22.49,22.49,6.76,0.36,1009.2,1.57,1.84,"Mostly Cloudy","partly-cloudy-night",0,0,20.99,20.99,5.91,0.37,1009.2,2.1,2.85,"Mostly Cloudy","partly-cloudy-night",0,0,13.31,13.31,8.34,0.72,1012.4,2,2.84
"2021-03-16 06:00:00",NA,10554.8282008554,"Clear","clear-night",0,0,16.16,16.16,8.95,0.62,1011.1,2.14,3.57,"Clear","clear-night",0,0,17.76,17.76,7.63,0.51,1011.5,2.04,3.66,"Mostly Cloudy","partly-cloudy-night",0,0,17.37,17.37,10.96,0.66,1011.2,2.11,3.16,"Mostly Cloudy","partly-cloudy-night",0,0,11.02,11.02,-3.17,0.37,1014.8,1.58,2.12,"Partly Cloudy","partly-cloudy-night",0,0,15.77,15.77,9.76,0.67,1014,1.23,1.6,"Partly Cloudy","partly-cloudy-night",0,0,15.43,15.43,6.64,0.56,1011.2,2.37,3.29,"Partly Cloudy","partly-cloudy-night",0,0,22.36,22.36,7.24,0.38,1009.8,1.54,1.76,"Mostly Cloudy","partly-cloudy-night",0,0,20.17,20.17,6.53,0.41,1009.9,1.3,1.45,"Mostly Cloudy","partly-cloudy-night",0,0,13.53,13.53,8.27,0.71,1013,2.2,3.19
"2021-03-16 07:00:00",NA,10836.6984610217,"Clear","clear-day",0,0,17.09,17.09,8.43,0.57,1011.8,2.15,3.24,"Partly Cloudy","partly-cloudy-day",0,0,18.06,18.06,8.75,0.55,1012.4,1.34,2.03,"Mostly Cloudy","partly-cloudy-day",0,0,18.17,18.17,11.23,0.64,1012,2.12,2.77,"Overcast","cloudy",0,0,10.92,10.92,-3.27,0.37,1015.7,1.54,2.13,"Mostly Cloudy","partly-cloudy-day",0,0,16.29,16.29,10.13,0.67,1014.6,1.23,1.61,"Mostly Cloudy","partly-cloudy-day",0,0,16.38,16.38,6.24,0.51,1011.9,1.93,2.5,"Mostly Cloudy","partly-cloudy-day",0,0,22.96,22.96,7.82,0.38,1010.5,1.9,2.27,"Overcast","cloudy",0,0,20.96,20.96,6.82,0.4,1010.8,1.54,2.1,"Mostly Cloudy","partly-cloudy-day",0,0,14.19,14.19,8.84,0.7,1013.5,2.23,3.26
"2021-03-16 08:00:00",NA,12735.2217987831,"Partly Cloudy","partly-cloudy-day",0,0,19.93,19.93,6.67,0.42,1012.4,2.27,3.81,"Partly Cloudy","partly-cloudy-day",0,0,20.68,20.68,8.53,0.46,1013.3,1.78,2.6,"Mostly Cloudy","partly-cloudy-day",0,0,20.66,20.66,10.76,0.53,1012.7,2.19,2.74,"Overcast","cloudy",0,0,12.43,12.43,-3.59,0.33,1016.4,1.63,2.31,"Partly Cloudy","partly-cloudy-day",0,0,17.84,17.84,10.08,0.6,1015,1.36,1.71,"Mostly Cloudy","partly-cloudy-day",0,0,19.23,19.23,5.03,0.39,1012.7,1.95,2.52,"Partly Cloudy","partly-cloudy-day",0,0,24.92,24.92,7.69,0.33,1011.3,2.14,2.34,"Mostly Cloudy","partly-cloudy-day",0,0,23.47,23.47,6.84,0.34,1011.7,1.42,1.6,"Mostly Cloudy","partly-cloudy-day",0,0,16.11,16.11,9.33,0.64,1014.2,2.16,3.24
"2021-03-16 09:00:00",NA,13911.5714351452,"Mostly Cloudy","partly-cloudy-day",0,0,23.51,23.51,4.39,0.29,1012.9,2.17,3.38,"Partly Cloudy","partly-cloudy-day",0,0,23.45,23.45,7.55,0.36,1014.1,2.12,3.18,"Partly Cloudy","partly-cloudy-day",0,0,23.82,23.82,9.75,0.41,1013.2,2.06,2.11,"Overcast","cloudy",0,0,14.6,14.6,-5.2,0.25,1016.7,1.76,2.49,"Mostly Cloudy","partly-cloudy-day",0,0,19.79,19.79,9.32,0.51,1015.5,1.39,1.65,"Mostly Cloudy","partly-cloudy-day",0,0,22.69,22.69,2.8,0.27,1013.2,2.18,2.74,"Partly Cloudy","partly-cloudy-day",0,0,27.95,27.95,5.96,0.25,1011.9,2.02,2.15,"Overcast","cloudy",0,0,26.41,26.41,5.46,0.26,1012.4,1.24,1.38,"Mostly Cloudy","partly-cloudy-day",0,0,18.6,18.6,9.25,0.55,1014.7,2.44,3.45
"2021-03-16 10:00:00",NA,14109.6510305759,"Mostly Cloudy","partly-cloudy-day",0,0,26.97,26.97,2.83,0.21,1013.2,1.82,2.64,"Partly Cloudy","partly-cloudy-day",0,0,26.56,26.56,5.86,0.27,1014.4,1.82,2.31,"Partly Cloudy","partly-cloudy-day",0,0,27.24,27.24,8.67,0.31,1013.8,1.76,1.76,"Overcast","cloudy",0,0,16.31,16.31,-7.26,0.19,1016.2,1.96,3.23,"Mostly Cloudy","partly-cloudy-day",0,0,21.4,21.4,8.64,0.44,1015.9,1.48,1.81,"Mostly Cloudy","partly-cloudy-day",0,0,26.36,26.36,0.75,0.19,1013.6,2.07,2.19,"Clear","clear-day",0,0,31.77,31.77,4.16,0.18,1012.3,1.82,2.1,"Mostly Cloudy","partly-cloudy-day",0,0,29.57,29.57,4.61,0.21,1012.7,1.58,1.75,"Mostly Cloudy","partly-cloudy-day",0,0,21.02,21.02,9.57,0.48,1015.2,2.82,3.58
"2021-03-16 11:00:00",NA,14224.187654758,"Partly Cloudy","partly-cloudy-day",0,0,29.4,29.4,1.43,0.17,1012.9,1.83,2.68,"Mostly Cloudy","partly-cloudy-day",0,0,29.02,29.02,4.71,0.21,1014.2,1.69,1.98,"Mostly Cloudy","partly-cloudy-day",0,0,29.58,29.58,6.31,0.23,1013.5,1.76,1.76,"Overcast","cloudy",0,0,18.03,18.03,-8.25,0.16,1015.9,2.39,4.75,"Overcast","cloudy",0,0,23.07,23.07,8.16,0.38,1015.9,1.62,2.11,"Mostly Cloudy","partly-cloudy-day",0,0,29.06,29.06,-0.63,0.15,1013.4,2.07,2.13,"Clear","clear-day",0,0,34.91,34.91,1.29,0.12,1012.4,1.94,2.59,"Partly Cloudy","partly-cloudy-day",0,0,32.28,32.28,3.66,0.16,1012.7,1.41,1.54,"Mostly Cloudy","partly-cloudy-day",0,0,22.73,22.73,9.19,0.42,1015.1,3.22,3.86
"2021-03-16 12:00:00",NA,13914.2054725,"Overcast","cloudy",0,0,31.87,31.87,-1.31,0.12,1011.4,1.58,2.6,"Overcast","cloudy",0,0,31.35,31.35,2.49,0.16,1013,1.59,1.9,"Overcast","cloudy",0,0,32.21,32.21,2.51,0.15,1011.9,1.93,2.18,"Overcast","cloudy",0,0,19.55,19.55,-9.51,0.13,1014.2,3.2,5.9,"Mostly Cloudy","partly-cloudy-day",0,0,23.64,23.64,7.51,0.36,1015.5,1.89,2.29,"Overcast","cloudy",0,0,31.86,31.86,-2.12,0.11,1011.9,1.91,2.26,"Clear","clear-day",0,0,36.38,36.38,-1.82,0.09,1011.2,1.79,2.6,"Overcast","cloudy",0,0,34.8,34.8,1.35,0.12,1011.5,1.51,2.03,"Overcast","cloudy",0,0,24.35,24.35,8.72,0.37,1014.5,3.68,3.76
"2021-03-16 13:00:00",NA,13094.2971362491,"Overcast","cloudy",0,0,33,33,-2.23,0.1,1010.2,1.92,4.43,"Overcast","cloudy",0,0,32.58,32.58,1.33,0.14,1011.5,1.6,2.16,"Overcast","cloudy",0,0,32.83,32.83,1.46,0.14,1010.6,2.48,3.17,"Mostly Cloudy","partly-cloudy-day",0,0,21.09,21.09,-10.66,0.11,1013.1,3.85,6.49,"Overcast","cloudy",0,0,24.98,24.98,6.81,0.31,1014.4,2.19,2.43,"Overcast","cloudy",0,0,32.65,32.65,-2.81,0.1,1010.8,2.12,4.43,"Partly Cloudy","partly-cloudy-day",0,0,37.51,37.51,-4.54,0.07,1009.8,2.12,2.58,"Mostly Cloudy","partly-cloudy-day",0,0,35.7,35.7,1,0.11,1010.1,1.77,3.29,"Overcast","cloudy",0,0,25.3,25.3,8.18,0.34,1013.6,3.84,3.84
"2021-03-16 14:00:00",NA,13524.8411666278,"Overcast","cloudy",0,0,33.57,33.57,-2.37,0.1,1009.3,2.02,5.67,"Overcast","cloudy",0,0,33.77,33.77,0.27,0.12,1010.1,1.77,3.13,"Overcast","cloudy",0,0,33.7,33.7,0.41,0.12,1009.4,2.82,4.52,"Mostly Cloudy","partly-cloudy-day",0,0,22.12,22.12,-12.21,0.09,1012,4.19,6.94,"Overcast","cloudy",0,0,26.1,26.1,6.5,0.29,1013.4,2.37,2.53,"Overcast","cloudy",0,0,33.3,33.3,-2.2,0.1,1009.8,2.26,4.76,"Clear","clear-day",0,0,38.5,38.5,-6.9,0.05,1008.6,2.25,2.99,"Overcast","cloudy",0,0,36.65,36.65,-0.12,0.1,1008.7,2.26,3.77,"Overcast","cloudy",0,0,25.77,25.77,7.24,0.31,1012.7,3.65,3.65
"2021-03-16 15:00:00",NA,13357.2154022369,"Overcast","cloudy",0,0,34.23,34.23,-3.59,0.09,1008.7,2.31,5.43,"Overcast","cloudy",0,0,34.77,34.77,-0.78,0.1,1009.2,2.16,3.7,"Overcast","cloudy",0,0,34.61,34.61,-0.69,0.11,1008.7,3.05,4.98,"Mostly Cloudy","partly-cloudy-day",0,0,22.71,22.71,-13.75,0.08,1011.4,4.75,7.28,"Overcast","cloudy",0,0,26.78,26.78,6.16,0.27,1012.8,2.26,2.28,"Overcast","cloudy",0,0,33.94,33.94,-2.47,0.1,1009.3,2.3,4.82,"Clear","clear-day",0,0,39.29,39.29,-8.68,0.04,1007.8,2.57,3.47,"Overcast","cloudy",0,0,37.56,37.56,-1.48,0.08,1007.8,2.73,4.38,"Overcast","cloudy",0,0,26.02,26.02,6.48,0.29,1012.3,3.44,3.44
"2021-03-16 16:00:00",NA,13356.1529750086,"Overcast","cloudy",0,0,34.56,34.56,-4.02,0.08,1008.3,2.53,5.42,"Overcast","cloudy",0,0,35.79,35.79,-1.97,0.09,1008.5,2.6,4.19,"Overcast","cloudy",0,0,35.5,35.5,-1.5,0.09,1008.2,3.32,5.5,"Mostly Cloudy","partly-cloudy-day",0,0,22.49,22.49,-13.88,0.08,1011,5.22,7.52,"Overcast","cloudy",0,0,27.01,27.01,6.25,0.27,1012.5,2.17,2.19,"Overcast","cloudy",0,0,34.18,34.18,-2.37,0.1,1008.9,2.52,4.93,"Clear","clear-day",0,0,39.81,39.81,-9.55,0.04,1007.3,3.19,3.72,"Overcast","cloudy",0,0,38.38,38.38,-2.66,0.07,1007.2,2.97,4.47,"Overcast","cloudy",0,0,25.78,25.78,6.88,0.3,1012.3,3.5,3.68
"2021-03-16 17:00:00",NA,13212.9512855596,"Overcast","cloudy",0,0,34.06,34.06,-3.74,0.09,1007.8,2.65,4.68,"Overcast","cloudy",0,0,35.84,35.84,-2.12,0.09,1007.9,2.79,4.06,"Overcast","cloudy",0,0,35.19,35.19,-1.42,0.1,1007.6,3.56,5.15,"Overcast","cloudy",0,0,21.72,21.72,-13.86,0.08,1010.6,5.01,7.15,"Overcast","cloudy",0,0,26.6,26.6,6.98,0.29,1012.1,1.79,1.8,"Overcast","cloudy",0,0,33.66,33.66,-2.37,0.1,1008.5,2.6,4.35,"Partly Cloudy","partly-cloudy-day",0,0,39.44,39.44,-9.04,0.04,1006.9,3.93,4.11,"Mostly Cloudy","partly-cloudy-day",0,0,38.47,38.47,-3.44,0.07,1006.5,3.2,4.64,"Overcast","cloudy",0,0,25.44,25.44,8.57,0.34,1011.7,3.21,4.09
"2021-03-16 18:00:00",NA,13989.3169631221,"Overcast","cloudy",0,0,31.26,31.26,-1.53,0.12,1008.2,2.36,4.69,"Overcast","cloudy",0,0,33.18,33.18,-0.21,0.12,1008.1,2.49,2.58,"Overcast","cloudy",0,0,32.51,32.51,0.48,0.13,1007.6,3.07,3.79,"Clear","clear-day",0,0,19.91,19.91,-12.19,0.1,1010.9,4.18,6.37,"Overcast","cloudy",0,0,24.79,24.79,8.33,0.35,1012.4,1.43,1.45,"Overcast","cloudy",0,0,30.86,30.86,-0.33,0.13,1008.9,2.41,4.79,"Partly Cloudy","partly-cloudy-day",0,0,37.2,37.2,-8.1,0.05,1007.2,5.41,8.81,"Mostly Cloudy","partly-cloudy-day",0,0,36.14,36.14,-2.22,0.09,1006.7,2.79,3,"Overcast","cloudy",0,0,23.61,23.61,9.18,0.4,1011.8,2.79,3.88
"2021-03-16 19:00:00",NA,13810.9360353156,"Mostly Cloudy","partly-cloudy-night",0,0,28.93,28.93,-0.15,0.15,1009,2.03,3.52,"Overcast","cloudy",0,0,30.54,30.54,0.57,0.15,1008.8,2.68,3.21,"Overcast","cloudy",0.0776,0.01,29.7,29.7,2.56,0.18,1008,3.12,4.59,"Clear","clear-night",0,0,17.99,17.99,-9.69,0.14,1012.1,2.44,4.19,"Overcast","cloudy",0,0,22.94,22.94,8.43,0.39,1013,1.34,1.58,"Overcast","cloudy",0,0,28.34,28.34,1.44,0.18,1009.4,2.54,5.32,"Partly Cloudy","partly-cloudy-night",0,0,34.63,34.63,-7.66,0.06,1008,5.79,11.91,"Partly Cloudy","partly-cloudy-night",0,0,31.97,31.97,-0.76,0.12,1007.2,2.42,2.5,"Overcast","cloudy",0,0,21.98,21.98,8.76,0.43,1011.7,2.21,2.93
"2021-03-16 20:00:00",NA,13582.2801066678,"Mostly Cloudy","partly-cloudy-night",0,0,27.09,27.09,0.6,0.18,1009.4,1.96,3.89,"Overcast","cloudy",0,0,28.64,28.64,1.36,0.17,1009.2,2.73,3.58,"Overcast","cloudy",0.1301,0.01,27.56,27.56,4.39,0.23,1008.7,3.19,4.97,"Clear","clear-night",0,0,16.23,16.23,-7.72,0.19,1012.7,1.37,2.28,"Overcast","cloudy",0.0062,0.01,21.64,21.64,8.61,0.43,1013.6,1.43,1.9,"Overcast","cloudy",0,0,26.16,26.16,2.75,0.22,1009.7,2.6,5.48,"Partly Cloudy","partly-cloudy-night",0,0,32.65,32.65,-6.78,0.07,1008.9,5.74,12.47,"Partly Cloudy","partly-cloudy-night",0,0,29.55,29.55,-0.05,0.15,1007.6,2.12,2.25,"Overcast","cloudy",0,0,20.6,20.6,8.61,0.46,1012.3,1.9,2.65
"2021-03-16 21:00:00",NA,12188.8916572134,"Overcast","cloudy",0,0,25.74,25.74,1.35,0.2,1009.8,1.92,4.27,"Overcast","cloudy",0,0,26.81,26.81,1.91,0.2,1009.7,2.42,3.48,"Mostly Cloudy","partly-cloudy-night",0.0785,0.01,25.66,25.66,5.99,0.28,1009.2,3.29,6.21,"Clear","clear-night",0,0,15.08,15.08,-6.95,0.21,1013.5,1.19,1.8,"Overcast","cloudy",0,0,21.05,21.05,8.82,0.45,1014,1.55,2.05,"Overcast","cloudy",0,0,24.73,24.73,2.96,0.24,1010.2,2.47,4.93,"Partly Cloudy","partly-cloudy-night",0,0,31.07,31.07,-5.34,0.09,1009.3,5.38,11.17,"Partly Cloudy","partly-cloudy-night",0,0,29.32,29.32,-0.81,0.14,1008.1,2.8,3.54,"Overcast","cloudy",0,0,19.57,19.57,8.48,0.49,1012.6,1.86,2.62
"2021-03-16 22:00:00",NA,10648.0020206162,"Mostly Cloudy","partly-cloudy-night",0,0,24.59,24.59,2.29,0.23,1009.8,1.84,4.01,"Mostly Cloudy","partly-cloudy-night",0,0,25.43,25.43,2.42,0.22,1009.9,2.4,4.07,"Mostly Cloudy","partly-cloudy-night",0.0138,0.01,24.16,24.16,6.99,0.33,1009.5,3.01,6.11,"Clear","clear-night",0,0,14.05,14.05,-6.79,0.23,1013.5,1.44,1.87,"Overcast","cloudy",0,0,20.51,20.51,9.12,0.48,1014.1,1.56,1.86,"Overcast","cloudy",0,0,23.37,23.37,2.91,0.26,1010.3,2.35,4.16,"Mostly Cloudy","partly-cloudy-night",0,0,29.42,29.42,-2.31,0.13,1009.4,4.94,9.18,"Partly Cloudy","partly-cloudy-night",0,0,28.96,28.96,-0.78,0.14,1008.2,3.24,4.46,"Overcast","cloudy",0,0,18.86,18.86,8.34,0.5,1012.6,1.86,2.61
"2021-03-16 23:00:00",NA,9784.8199888742,"Mostly Cloudy","partly-cloudy-night",0,0,23.64,23.64,1.42,0.23,1009.5,1.74,3.51,"Mostly Cloudy","partly-cloudy-night",0,0,24.85,24.85,3.17,0.24,1009.9,2.69,5.45,"Partly Cloudy","partly-cloudy-night",0,0,23.57,23.57,6.79,0.34,1009.6,2.5,4.84,"Clear","clear-night",0,0,13.35,13.35,-5.55,0.26,1012.8,1.52,1.82,"Overcast","cloudy",0,0,19.79,19.79,9.97,0.53,1014.1,1.35,1.51,"Overcast","cloudy",0,0,22.63,22.63,2.08,0.26,1010.2,2.11,2.85,"Partly Cloudy","partly-cloudy-night",0,0,27.97,27.97,0.21,0.16,1009.3,4.53,8.03,"Clear","clear-night",0,0,27.96,27.96,-0.5,0.16,1008,3.15,4.12,"Overcast","cloudy",0,0,18.55,18.55,8.91,0.53,1012.5,1.78,2.39
"2021-03-17 00:00:00",NA,10764.3652299735,"Clear","clear-night",0,0,22.75,22.75,2.08,0.26,1008.9,1.8,3.54,"Clear","clear-night",0,0,23.6,23.6,4.46,0.29,1009.6,2.62,5.04,"Partly Cloudy","partly-cloudy-night",0,0,23.06,23.06,6.57,0.35,1009,2.64,4.65,"Clear","clear-night",0,0,12.66,12.66,-5.32,0.28,1012.7,1.55,1.83,"Overcast","cloudy",0,0,19.24,19.24,9.99,0.55,1013.6,1.4,1.65,"Overcast","cloudy",0,0,21.98,21.98,1.62,0.26,1009.6,2.45,2.63,"Partly Cloudy","partly-cloudy-night",0,0,27.03,27.03,0.91,0.18,1008.9,4.41,7.63,"Clear","clear-night",0,0,26.51,26.51,0.02,0.18,1007.5,2.84,3.61,"Overcast","cloudy",0.052,0.01,17.99,17.99,9.05,0.56,1012.2,1.59,2.09
"2021-03-17 01:00:00",NA,10478.5511301156,"Partly Cloudy","partly-cloudy-night",0,0,22,22,2.7,0.28,1008.6,1.85,3.07,"Clear","clear-night",0,0,22.24,22.24,5.04,0.33,1009.2,2.79,4.17,"Partly Cloudy","partly-cloudy-night",0,0,22.8,22.8,5.77,0.33,1008.6,2.92,4.66,"Clear","clear-night",0,0,12.32,12.32,-5.3,0.29,1013,1.57,1.88,"Overcast","cloudy",0,0,18.57,18.57,9.81,0.57,1013.3,1.49,1.97,"Overcast","cloudy",0,0,21.42,21.42,1.39,0.27,1009.5,3.04,3.04,"Clear","clear-night",0,0,26.38,26.38,1.28,0.2,1008.7,4.47,8.42,"Clear","clear-night",0,0,25.38,25.38,0.41,0.19,1007.2,2.72,3.36,"Overcast","cloudy",0.1439,0.03,17.83,17.83,8.91,0.56,1011.8,1.7,2.31
"2021-03-17 02:00:00",NA,10300.4407352108,"Partly Cloudy","partly-cloudy-night",0,0,21.36,21.36,2.82,0.29,1008.2,1.99,2.96,"Clear","clear-night",0,0,21.27,21.27,5.7,0.36,1008.9,3.4,4.65,"Mostly Cloudy","partly-cloudy-night",0,0,22.32,22.32,5.14,0.33,1008.1,3.03,4.59,"Clear","clear-night",0,0,11.92,11.92,-5.23,0.3,1012.8,1.55,1.87,"Mostly Cloudy","partly-cloudy-night",0,0,17.92,17.92,9.53,0.58,1012.9,1.43,2.02,"Mostly Cloudy","partly-cloudy-night",0,0,20.73,20.73,1.55,0.28,1009.2,3.31,3.31,"Clear","clear-night",0,0,25.78,25.78,1.74,0.21,1008.3,4.44,8.71,"Clear","clear-night",0,0,24.61,24.61,0.48,0.2,1006.8,2.82,3.64,"Overcast","cloudy",0.2082,0.04,17.81,17.81,8.52,0.55,1011.5,1.99,2.8
"2021-03-17 03:00:00",NA,10184.2722795767,"Partly Cloudy","partly-cloudy-night",0,0,20.78,20.78,1.99,0.29,1007.9,2.42,3.21,"Clear","clear-night",0,0,20.71,20.71,6,0.38,1008.8,3.49,4.38,"Partly Cloudy","partly-cloudy-night",0,0,21.55,21.55,4.71,0.33,1008,3.09,4.18,"Clear","clear-night",0,0,11.57,11.57,-5.16,0.31,1012.6,1.42,1.68,"Mostly Cloudy","partly-cloudy-night",0,0,17.42,17.42,9.28,0.59,1012.7,1.22,1.67,"Mostly Cloudy","partly-cloudy-night",0,0,19.93,19.93,2.14,0.31,1008.6,3.27,3.27,"Clear","clear-night",0,0,25.23,25.23,2.33,0.23,1007.9,4.26,8.33,"Clear","clear-night",0,0,22.88,22.88,0.84,0.23,1006.5,2.36,3.17,"Overcast","cloudy",0.1207,0.03,17.01,17.01,8.18,0.56,1011.2,2,2.79
"2021-03-17 04:00:00",NA,9919.30528889522,"Partly Cloudy","partly-cloudy-night",0,0,20.02,20.02,1,0.28,1007.5,2.55,2.77,"Clear","clear-night",0.0068,0.01,20.07,20.07,6.23,0.4,1008.8,3.6,3.89,"Partly Cloudy","partly-cloudy-night",0,0,20.6,20.6,4.32,0.34,1007.7,2.81,3.26,"Clear","clear-night",0,0,11.17,11.17,-5.09,0.32,1012.1,1.3,1.49,"Partly Cloudy","partly-cloudy-night",0,0,16.99,16.99,9.02,0.59,1012.3,1.14,1.51,"Mostly Cloudy","partly-cloudy-night",0,0,19.42,19.42,2.91,0.33,1008.4,3.12,3.12,"Clear","clear-night",0,0,24.7,24.7,2.97,0.24,1007.4,4,7.48,"Clear","clear-night",0,0,20.87,20.87,0.9,0.26,1006.3,1.56,2.18,"Overcast","cloudy",0.0218,0.01,16.13,16.13,7.82,0.58,1010.9,1.89,2.55
